VARIABLES= x,y,z,U,V,W
ZONE I=11,J=11,K=27,DATAPACKING=point
1439.96	0	40	10.99117	5.29881	-0.00000
1439.96	359.99	40	11.15325	5.60712	0.00000
1439.96	719.98	40	11.30581	6.00081	0.00001
1439.96	1079.97	40	11.44421	6.40564	0.00002
1439.96	1439.96	40	11.56346	6.81968	0.00000
1439.96	1799.95	40	11.65940	7.24057	-0.00003
1439.96	2159.94	40	11.72194	7.66484	-0.00007
1439.96	2519.93	40	11.76926	8.09275	-0.00006
1439.96	2879.92	40	11.80331	8.52786	-0.00002
1439.96	3239.91	40	11.82174	8.97326	0.00000
1439.96	3599.9	40	11.82193	9.43180	0.00000
1799.95	0	40	11.01599	5.46486	-0.00000
1799.95	359.99	40	10.98873	5.77962	0.00000
1799.95	719.98	40	11.13550	6.18138	0.00000
1799.95	1079.97	40	11.26539	6.59369	-0.00000
1799.95	1439.96	40	11.37322	7.01438	-0.00004
1799.95	1799.95	40	11.45385	7.44094	-0.00006
1799.95	2159.94	40	11.49883	7.87052	-0.00007
1799.95	2519.93	40	11.52600	8.30373	-0.00004
1799.95	2879.92	40	11.54018	8.74404	-0.00001
1799.95	3239.91	40	11.53849	9.19451	0.00000
1799.95	3599.9	40	11.51771	9.65754	-0.00000
2159.94	0	40	11.02506	5.61538	-0.00000
2159.94	359.99	40	10.81305	5.93335	-0.00000
2159.94	719.98	40	10.95340	6.33984	-0.00000
2159.94	1079.97	40	11.07477	6.75624	-0.00001
2159.94	1439.96	40	11.17192	7.18035	-0.00002
2159.94	1799.95	40	11.23931	7.60968	-0.00003
2159.94	2159.94	40	11.26941	8.04189	-0.00003
2159.94	2519.93	40	11.27900	8.47783	-0.00001
2159.94	2879.92	40	11.27675	8.92122	-0.00000
2159.94	3239.91	40	11.25913	9.37504	0.00000
2159.94	3599.9	40	11.22277	9.84116	-0.00000
2519.93	0	40	10.82987	5.83848	0.00000
2519.93	359.99	40	10.62344	6.15590	0.00000
2519.93	719.98	40	10.75614	6.47710	0.00000
2519.93	1079.97	40	10.86858	6.89349	-0.00000
2519.93	1439.96	40	10.95545	7.31705	-0.00000
2519.93	1799.95	40	11.01157	7.74557	-0.00000
2519.93	2159.94	40	11.03024	8.17709	-0.00000
2519.93	2519.93	40	11.02543	8.61255	-0.00000
2519.93	2879.92	40	11.01027	9.05587	-0.00000
2519.93	3239.91	40	10.98104	9.51015	0.00000
2519.93	3599.9	40	10.93405	9.97691	0.00000
2879.92	0	40	10.62261	5.96718	0.00000
2879.92	359.99	40	10.59316	6.27878	0.00000
2879.92	719.98	40	10.54234	6.59308	0.00000
2879.92	1079.97	40	10.64550	7.00339	0.00000
2879.92	1439.96	40	10.72278	7.42020	0.00000
2879.92	1799.95	40	10.76951	7.84200	0.00000
2879.92	2159.94	40	10.78002	8.26754	-0.00000
2879.92	2519.93	40	10.76379	8.69840	-0.00000
2879.92	2879.92	40	10.73887	9.13900	-0.00000
2879.92	3239.91	40	10.70151	9.59241	0.00000
2879.92	3599.9	40	10.64773	10.05960	0.00000
3239.91	0	40	10.40450	6.08205	0.00000
3239.91	359.99	40	10.54462	6.38138	0.00000
3239.91	719.98	40	10.31402	6.68248	0.00000
3239.91	1079.97	40	10.40754	7.08115	0.00000
3239.91	1439.96	40	10.47580	7.48654	0.00000
3239.91	1799.95	40	10.51443	7.89792	0.00000
3239.91	2159.94	40	10.51903	8.31467	0.00000
3239.91	2519.93	40	10.49418	8.73900	0.00000
3239.91	2879.92	40	10.46202	9.17589	0.00000
3239.91	3239.91	40	10.41919	9.62806	0.00000
3239.91	3599.9	40	10.36165	10.09582	0.00000
3599.9	0	40	10.18341	6.18372	0.00000
3599.9	359.99	40	10.31119	6.56535	0.00000
3599.9	719.98	40	10.07789	6.84936	0.00000
3599.9	1079.97	40	10.16094	7.13352	0.00000
3599.9	1439.96	40	10.21992	7.52392	0.00000
3599.9	1799.95	40	10.25093	7.92173	0.00000
3599.9	2159.94	40	10.25049	8.32718	0.00000
3599.9	2519.93	40	10.21951	8.74314	-0.00000
3599.9	2879.92	40	10.18212	9.17498	-0.00000
3599.9	3239.91	40	10.13616	9.62515	0.00000
3599.9	3599.9	40	10.07762	10.09306	0.00000
0	0	50	11.71263	4.39980	0.00000
0	359.99	50	11.89449	4.73153	0.00000
0	719.98	50	12.07844	5.07633	0.00000
0	1079.97	50	12.26338	5.43430	-0.00000
0	1439.96	50	12.44758	5.80504	-0.00000
0	1799.95	50	12.62196	6.18548	0.00018
0	2159.94	50	12.76710	6.56919	0.00010
0	2519.93	50	12.89676	6.95606	-0.00010
0	2879.92	50	12.99713	7.34673	-0.00107
0	3239.91	50	13.08721	7.74807	-0.00210
0	3599.9	50	13.16178	8.16219	-0.00459
359.99	0	50	11.55755	4.64235	0.00000
359.99	359.99	50	11.73484	4.98804	-0.00000
359.99	719.98	50	11.91132	5.34722	-0.00000
359.99	1079.97	50	12.08469	5.71946	0.00001
359.99	1439.96	50	12.25254	6.10400	0.00004
359.99	1799.95	50	12.40748	6.49788	0.00014
359.99	2159.94	50	12.53454	6.89580	0.00001
359.99	2519.93	50	12.65018	7.29771	-0.00016
359.99	2879.92	50	12.74548	7.70529	-0.00085
359.99	3239.91	50	12.82747	8.12378	-0.00163
359.99	3599.9	50	12.88798	8.55427	-0.00343
719.98	0	50	11.40466	4.86475	-0.00000
719.98	359.99	50	11.57801	5.22415	-0.00000
719.98	719.98	50	11.74740	5.59712	0.00000
719.98	1079.97	50	11.90963	5.98277	0.00003
719.98	1439.96	50	12.06132	6.37993	0.00008
719.98	1799.95	50	12.19718	6.78586	0.00008
719.98	2159.94	50	12.30332	7.19580	-0.00001
719.98	2519.93	50	12.39823	7.60974	-0.00012
719.98	2879.92	50	12.47790	8.03056	-0.00058
719.98	3239.91	50	12.54392	8.46253	-0.00113
719.98	3599.9	50	12.59192	8.90791	-0.00231
1079.97	0	50	11.25067	5.06735	-0.00000
1079.97	359.99	50	11.42031	5.43945	0.00000
1079.97	719.98	50	11.58298	5.82501	0.00001
1079.97	1079.97	50	11.73474	6.22264	0.00004
1079.97	1439.96	50	11.87111	6.63081	0.00006
1079.97	1799.95	50	11.98840	7.04710	0.00003
1079.97	2159.94	50	12.07426	7.46720	-0.00007
1079.97	2519.93	50	12.14811	7.89138	-0.00019
1079.97	2879.92	50	12.20961	8.32322	-0.00042
1079.97	3239.91	50	12.25663	8.76602	-0.00068
1079.97	3599.9	50	12.28754	9.22316	-0.00114
1439.96	0	50	11.09248	5.32926	-0.00000
1439.96	359.99	50	11.25837	5.63409	0.00000
1439.96	719.98	50	11.41462	6.03040	0.00001
1439.96	1079.97	50	11.55660	6.43811	0.00002
1439.96	1439.96	50	11.67931	6.85531	0.00000
1439.96	1799.95	50	11.77856	7.27970	-0.00003
1439.96	2159.94	50	11.84488	7.70771	-0.00007
1439.96	2519.93	50	11.89634	8.13942	-0.00006
1439.96	2879.92	50	11.93472	8.57834	-0.00002
1439.96	3239.91	50	11.95756	9.02765	0.00000
1439.96	3599.9	50	11.96221	9.49031	0.00000
1799.95	0	50	11.12817	5.49777	-0.00000
1799.95	359.99	50	11.08896	5.80871	0.00000
1799.95	719.98	50	11.23876	6.21317	0.00000
1799.95	1079.97	50	11.37162	6.62842	-0.00000
1799.95	1439.96	50	11.48236	7.05231	-0.00004
1799.95	1799.95	50	11.56582	7.48237	-0.00006
1799.95	2159.94	50	11.61399	7.91568	-0.00007
1799.95	2519.93	50	11.64481	8.35264	-0.00004
1799.95	2879.92	50	11.66282	8.79664	-0.00001
1799.95	3239.91	50	11.66510	9.25086	0.00000
1799.95	3599.9	50	11.64836	9.71784	-0.00000
2159.94	0	50	11.14886	5.65061	-0.00000
2159.94	359.99	50	10.90892	5.96437	-0.00000
2159.94	719.98	50	11.05178	6.37363	-0.00000
2159.94	1079.97	50	11.17564	6.79302	-0.00001
2159.94	1439.96	50	11.27524	7.22036	-0.00002
2159.94	1799.95	50	11.34512	7.65319	-0.00003
2159.94	2159.94	50	11.37797	8.08912	-0.00003
2159.94	2519.93	50	11.39084	8.52880	-0.00001
2159.94	2879.92	50	11.39207	8.97583	-0.00000
2159.94	3239.91	50	11.37813	9.43331	0.00000
2159.94	3599.9	50	11.34552	9.90327	-0.00000
2519.93	0	50	10.95066	5.88278	0.00000
2519.93	359.99	50	10.71561	6.19563	0.00000
2519.93	719.98	50	10.85046	6.51267	0.00000
2519.93	1079.97	50	10.96505	6.93208	-0.00000
2519.93	1439.96	50	11.05410	7.35889	-0.00000
2519.93	1799.95	50	11.11245	7.79090	-0.00000
2519.93	2159.94	50	11.13356	8.22614	-0.00000
2519.93	2519.93	50	11.13176	8.66534	-0.00000
2519.93	2879.92	50	11.11982	9.11231	-0.00000
2519.93	3239.91	50	11.09400	9.57023	0.00000
2519.93	3599.9	50	11.05049	10.04080	0.00000
2879.92	0	50	10.74079	6.01378	0.00000
2879.92	359.99	50	10.69648	6.32045	0.00000
2879.92	719.98	50	10.63338	6.63016	0.00000
2879.92	1079.97	50	10.73846	7.04352	0.00000
2879.92	1439.96	50	10.81773	7.46358	0.00000
2879.92	1799.95	50	10.86650	7.88886	0.00000
2879.92	2159.94	50	10.87920	8.31812	-0.00000
2879.92	2519.93	50	10.86571	8.75277	-0.00000
2879.92	2879.92	50	10.84376	9.19706	-0.00000
2879.92	3239.91	50	10.80950	9.65415	0.00000
2879.92	3599.9	50	10.75891	10.12518	0.00000
3239.91	0	50	10.52028	6.13064	0.00000
3239.91	359.99	50	10.65984	6.42476	0.00000
3239.91	719.98	50	10.40231	6.72083	0.00000
3239.91	1079.97	50	10.49760	7.12255	0.00000
3239.91	1439.96	50	10.56769	7.53119	0.00000
3239.91	1799.95	50	10.60821	7.94605	0.00000
3239.91	2159.94	50	10.61479	8.36651	0.00000
3239.91	2519.93	50	10.59243	8.79467	0.00000
3239.91	2879.92	50	10.56297	9.23532	0.00000
3239.91	3239.91	50	10.52299	9.69127	0.00000
3239.91	3599.9	50	10.46837	10.16295	0.00000
3599.9	0	50	10.29695	6.23410	0.00000
3599.9	359.99	50	10.42432	6.61823	0.00000
3599.9	719.98	50	10.16387	6.89679	0.00000
3599.9	1079.97	50	10.24862	7.17597	0.00000
3599.9	1439.96	50	10.30933	7.56963	0.00000
3599.9	1799.95	50	10.34213	7.97089	0.00000
3599.9	2159.94	50	10.34355	8.38006	0.00000
3599.9	2519.93	50	10.31484	8.79989	-0.00000
3599.9	2879.92	50	10.27994	9.23559	-0.00000
3599.9	3239.91	50	10.23660	9.68964	0.00000
3599.9	3599.9	50	10.18073	10.16158	0.00000
0	0	60	11.83229	4.41479	0.00000
0	359.99	60	12.02096	4.74845	0.00000
0	719.98	60	12.21157	5.09546	0.00000
0	1079.97	60	12.40293	5.45600	-0.00000
0	1439.96	60	12.59325	5.82971	-0.00000
0	1799.95	60	12.77371	6.21359	0.00018
0	2159.94	60	12.92564	6.60117	0.00010
0	2519.93	60	13.06230	6.99228	-0.00010
0	2879.92	60	13.16981	7.38749	-0.00107
0	3239.91	60	13.26707	7.79367	-0.00209
0	3599.9	60	13.34878	8.21297	-0.00458
359.99	0	60	11.67276	4.65993	0.00000
359.99	359.99	60	11.85614	5.00766	-0.00000
359.99	719.98	60	12.03856	5.36917	-0.00000
359.99	1079.97	60	12.21767	5.74407	0.00001
359.99	1439.96	60	12.39097	6.13163	0.00004
359.99	1799.95	60	12.55120	6.52897	0.00014
359.99	2159.94	60	12.68427	6.93074	0.00001
359.99	2519.93	60	12.80615	7.33676	-0.00016
359.99	2879.92	60	12.90780	7.74870	-0.00085
359.99	3239.91	60	12.99619	8.17180	-0.00162
359.99	3599.9	60	13.06306	8.60720	-0.00342
719.98	0	60	11.51520	4.88481	-0.00000
719.98	359.99	60	11.69388	5.24637	-0.00000
719.98	719.98	60	11.86844	5.62177	0.00000
719.98	1079.97	60	12.03567	6.01015	0.00003
719.98	1439.96	60	12.19213	6.41039	0.00008
719.98	1799.95	60	12.33253	6.81979	0.00008
719.98	2159.94	60	12.44391	7.23354	-0.00001
719.98	2519.93	60	12.54430	7.65148	-0.00012
719.98	2879.92	60	12.62958	8.07646	-0.00058
719.98	3239.91	60	12.70127	8.51279	-0.00113
719.98	3599.9	60	12.75491	8.96279	-0.00231
1079.97	0	60	11.35651	5.08975	-0.00000
1079.97	359.99	60	11.53071	5.46413	0.00000
1079.97	719.98	60	11.69779	5.85222	0.00001
1079.97	1079.97	60	11.85383	6.25265	0.00004
1079.97	1439.96	60	11.99428	6.66394	0.00006
1079.97	1799.95	60	12.11546	7.08372	0.00003
1079.97	2159.94	60	12.20580	7.50760	-0.00007
1079.97	2519.93	60	12.28441	7.93566	-0.00019
1079.97	2879.92	60	12.35084	8.37147	-0.00042
1079.97	3239.91	60	12.40285	8.81839	-0.00068
1079.97	3599.9	60	12.43876	9.27989	-0.00114
1439.96	0	60	11.19380	5.35972	-0.00000
1439.96	359.99	60	11.36349	5.66107	0.00000
1439.96	719.98	60	11.52344	6.05999	0.00001
1439.96	1079.97	60	11.66900	6.47058	0.00002
1439.96	1439.96	60	11.79515	6.89094	0.00000
1439.96	1799.95	60	11.89772	7.31882	-0.00003
1439.96	2159.94	60	11.96781	7.75058	-0.00007
1439.96	2519.93	60	12.02342	8.18609	-0.00006
1439.96	2879.92	60	12.06614	8.62881	-0.00002
1439.96	3239.91	60	12.09339	9.08204	0.00000
1439.96	3599.9	60	12.10248	9.54883	0.00000
1799.95	0	60	11.24036	5.53068	-0.00000
1799.95	359.99	60	11.18918	5.83781	0.00000
1799.95	719.98	60	11.34203	6.24496	0.00000
1799.95	1079.97	60	11.47786	6.66315	-0.00000
1799.95	1439.96	60	11.59149	7.09024	-0.00004
1799.95	1799.95	60	11.67779	7.52380	-0.00006
1799.95	2159.94	60	11.72915	7.96084	-0.00007
1799.95	2519.93	60	11.76361	8.40154	-0.00004
1799.95	2879.92	60	11.78546	8.84923	-0.00001
1799.95	3239.91	60	11.79170	9.30721	0.00000
1799.95	3599.9	60	11.77901	9.77814	-0.00000
2159.94	0	60	11.27266	5.68583	-0.00000
2159.94	359.99	60	11.00479	5.99539	-0.00000
2159.94	719.98	60	11.15015	6.40742	-0.00000
2159.94	1079.97	60	11.27651	6.82980	-0.00001
2159.94	1439.96	60	11.37857	7.26036	-0.00002
2159.94	1799.95	60	11.45092	7.69670	-0.00003
2159.94	2159.94	60	11.48654	8.13635	-0.00003
2159.94	2519.93	60	11.50267	8.57976	-0.00001
2159.94	2879.92	60	11.50739	9.03044	-0.00000
2159.94	3239.91	60	11.49712	9.49158	0.00000
2159.94	3599.9	60	11.46827	9.96537	-0.00000
2519.93	0	60	11.07144	5.92708	0.00000
2519.93	359.99	60	10.80778	6.23537	0.00000
2519.93	719.98	60	10.94478	6.54824	0.00000
2519.93	1079.97	60	11.06152	6.97068	-0.00000
2519.93	1439.96	60	11.15275	7.40074	-0.00000
2519.93	1799.95	60	11.21332	7.83624	-0.00000
2519.93	2159.94	60	11.23688	8.27519	-0.00000
2519.93	2519.93	60	11.23808	8.71813	-0.00000
2519.93	2879.92	60	11.22937	9.16875	-0.00000
2519.93	3239.91	60	11.20695	9.63031	0.00000
2519.93	3599.9	60	11.16694	10.10469	0.00000
2879.92	0	60	10.85896	6.06038	0.00000
2879.92	359.99	60	10.79980	6.36211	0.00000
2879.92	719.98	60	10.72442	6.66725	0.00000
2879.92	1079.97	60	10.83143	7.08365	0.00000
2879.92	1439.96	60	10.91267	7.50697	0.00000
2879.92	1799.95	60	10.96350	7.93573	0.00000
2879.92	2159.94	60	10.97838	8.36871	-0.00000
2879.92	2519.93	60	10.96764	8.80714	-0.00000
2879.92	2879.92	60	10.94864	9.25512	-0.00000
2879.92	3239.91	60	10.91750	9.71589	0.00000
2879.92	3599.9	60	10.87010	10.19076	0.00000
3239.91	0	60	10.63606	6.17923	0.00000
3239.91	359.99	60	10.77506	6.46815	0.00000
3239.91	719.98	60	10.49061	6.75917	0.00000
3239.91	1079.97	60	10.58766	7.16395	0.00000
3239.91	1439.96	60	10.65957	7.57585	0.00000
3239.91	1799.95	60	10.70199	7.99417	0.00000
3239.91	2159.94	60	10.71055	8.41836	0.00000
3239.91	2519.93	60	10.69068	8.85034	0.00000
3239.91	2879.92	60	10.66393	9.29476	0.00000
3239.91	3239.91	60	10.62679	9.75447	0.00000
3239.91	3599.9	60	10.57509	10.23008	0.00000
3599.9	0	60	10.41049	6.28448	0.00000
3599.9	359.99	60	10.53746	6.67111	0.00000
3599.9	719.98	60	10.24985	6.94423	0.00000
3599.9	1079.97	60	10.33629	7.21842	0.00000
3599.9	1439.96	60	10.39874	7.61533	0.00000
3599.9	1799.95	60	10.43333	8.02006	0.00000
3599.9	2159.94	60	10.43660	8.43294	0.00000
3599.9	2519.93	60	10.41016	8.85664	-0.00000
3599.9	2879.92	60	10.37776	9.29620	-0.00000
3599.9	3239.91	60	10.33704	9.75413	0.00000
3599.9	3599.9	60	10.28384	10.23009	0.00000
0	0	80	12.07161	4.44476	0.00000
0	359.99	80	12.27389	4.78227	0.00000
0	719.98	80	12.47783	5.13373	0.00000
0	1079.97	80	12.68205	5.49940	-0.00000
0	1439.96	80	12.88460	5.87903	-0.00000
0	1799.95	80	13.07720	6.26979	0.00018
0	2159.94	80	13.24272	6.66513	0.00010
0	2519.93	80	13.39339	7.06470	-0.00010
0	2879.92	80	13.51517	7.46900	-0.00107
0	3239.91	80	13.62681	7.88488	-0.00209
0	3599.9	80	13.72279	8.31452	-0.00456
359.99	0	80	11.90319	4.69509	0.00000
359.99	359.99	80	12.09876	5.04691	-0.00000
359.99	719.98	80	12.29304	5.41308	-0.00000
359.99	1079.97	80	12.48362	5.79327	0.00001
359.99	1439.96	80	12.66784	6.18688	0.00004
359.99	1799.95	80	12.83864	6.59115	0.00014
359.99	2159.94	80	12.98374	7.00061	0.00001
359.99	2519.93	80	13.11808	7.41487	-0.00016
359.99	2879.92	80	13.23244	7.83551	-0.00084
359.99	3239.91	80	13.33364	8.26784	-0.00162
359.99	3599.9	80	13.41323	8.71306	-0.00341
719.98	0	80	11.73629	4.92494	-0.00000
719.98	359.99	80	11.92562	5.29082	-0.00000
719.98	719.98	80	12.11053	5.67107	0.00000
719.98	1079.97	80	12.28777	6.06491	0.00003
719.98	1439.96	80	12.45376	6.47130	0.00008
719.98	1799.95	80	12.60325	6.88765	0.00008
719.98	2159.94	80	12.72509	7.30902	-0.00001
719.98	2519.93	80	12.83644	7.73495	-0.00012
719.98	2879.92	80	12.93294	8.16825	-0.00058
719.98	3239.91	80	13.01597	8.61330	-0.00112
719.98	3599.9	80	13.08089	9.07257	-0.00230
1079.97	0	80	11.56820	5.13456	-0.00000
1079.97	359.99	80	11.75151	5.51348	0.00000
1079.97	719.98	80	11.92743	5.90662	0.00001
1079.97	1079.97	80	12.09201	6.31267	0.00004
1079.97	1439.96	80	12.24063	6.73020	0.00006
1079.97	1799.95	80	12.36958	7.15696	0.00003
1079.97	2159.94	80	12.46886	7.58839	-0.00007
1079.97	2519.93	80	12.55700	8.02421	-0.00019
1079.97	2879.92	80	12.63329	8.46796	-0.00041
1079.97	3239.91	80	12.69529	8.92311	-0.00068
1079.97	3599.9	80	12.74119	9.39336	-0.00113
1439.96	0	80	11.39642	5.42063	-0.00000
1439.96	359.99	80	11.57373	5.71502	0.00000
1439.96	719.98	80	11.74107	6.11917	0.00001
1439.96	1079.97	80	11.89379	6.53552	0.00002
1439.96	1439.96	80	12.02683	6.96220	0.00000
1439.96	1799.95	80	12.13605	7.39708	-0.00003
1439.96	2159.94	80	12.21368	7.83632	-0.00007
1439.96	2519.93	80	12.27758	8.27942	-0.00006
1439.96	2879.92	80	12.32896	8.72977	-0.00002
1439.96	3239.91	80	12.36503	9.19082	0.00000
1439.96	3599.9	80	12.38303	9.66587	0.00000
1799.95	0	80	11.46474	5.59650	-0.00000
1799.95	359.99	80	11.38963	5.89599	0.00000
1799.95	719.98	80	11.54857	6.30854	0.00000
1799.95	1079.97	80	11.69034	6.73261	-0.00000
1799.95	1439.96	80	11.80976	7.16610	-0.00004
1799.95	1799.95	80	11.90174	7.60666	-0.00006
1799.95	2159.94	80	11.95947	8.05116	-0.00007
1799.95	2519.93	80	12.00123	8.49934	-0.00004
1799.95	2879.92	80	12.03074	8.95443	-0.00001
1799.95	3239.91	80	12.04492	9.41992	0.00000
1799.95	3599.9	80	12.04031	9.89873	-0.00000
2159.94	0	80	11.52026	5.75628	-0.00000
2159.94	359.99	80	11.19652	6.05743	-0.00000
2159.94	719.98	80	11.34691	6.47500	-0.00000
2159.94	1079.97	80	11.47824	6.90336	-0.00001
2159.94	1439.96	80	11.58523	7.34038	-0.00002
2159.94	1799.95	80	11.66252	7.78372	-0.00003
2159.94	2159.94	80	11.70366	8.23082	-0.00003
2159.94	2519.93	80	11.72635	8.68169	-0.00001
2159.94	2879.92	80	11.73804	9.13966	-0.00000
2159.94	3239.91	80	11.73511	9.60812	0.00000
2159.94	3599.9	80	11.71378	10.08959	-0.00000
2519.93	0	80	11.31301	6.01569	0.00000
2519.93	359.99	80	10.99212	6.31484	0.00000
2519.93	719.98	80	11.13342	6.61938	0.00000
2519.93	1079.97	80	11.25446	7.04787	-0.00000
2519.93	1439.96	80	11.35004	7.48443	-0.00000
2519.93	1799.95	80	11.41508	7.92691	-0.00000
2519.93	2159.94	80	11.44352	8.37330	-0.00000
2519.93	2519.93	80	11.45073	8.82372	-0.00000
2519.93	2879.92	80	11.44848	9.28162	-0.00000
2519.93	3239.91	80	11.43287	9.75048	0.00000
2519.93	3599.9	80	11.39983	10.23246	0.00000
2879.92	0	80	11.09532	6.15357	0.00000
2879.92	359.99	80	11.00644	6.44544	0.00000
2879.92	719.98	80	10.90651	6.74142	0.00000
2879.92	1079.97	80	11.01737	7.16391	0.00000
2879.92	1439.96	80	11.10257	7.59373	0.00000
2879.92	1799.95	80	11.15748	8.02945	0.00000
2879.92	2159.94	80	11.17673	8.46987	-0.00000
2879.92	2519.93	80	11.17148	8.91587	-0.00000
2879.92	2879.92	80	11.15841	9.37123	-0.00000
2879.92	3239.91	80	11.13349	9.83937	0.00000
2879.92	3599.9	80	11.09248	10.32191	0.00000
3239.91	0	80	10.86763	6.27641	0.00000
3239.91	359.99	80	11.00550	6.55491	0.00000
3239.91	719.98	80	10.66719	6.83587	0.00000
3239.91	1079.97	80	10.76779	7.24675	0.00000
3239.91	1439.96	80	10.84334	7.66515	0.00000
3239.91	1799.95	80	10.88954	8.09042	0.00000
3239.91	2159.94	80	10.90208	8.52204	0.00000
3239.91	2519.93	80	10.88718	8.96168	0.00000
3239.91	2879.92	80	10.86585	9.41364	0.00000
3239.91	3239.91	80	10.83439	9.88089	0.00000
3239.91	3599.9	80	10.78853	10.36433	0.00000
3599.9	0	80	10.63757	6.38524	0.00000
3599.9	359.99	80	10.76372	6.77687	0.00000
3599.9	719.98	80	10.42182	7.03909	0.00000
3599.9	1079.97	80	10.51164	7.30331	0.00000
3599.9	1439.96	80	10.57755	7.70673	0.00000
3599.9	1799.95	80	10.61573	8.11839	0.00000
3599.9	2159.94	80	10.62271	8.53870	0.00000
3599.9	2519.93	80	10.60081	8.97014	-0.00000
3599.9	2879.92	80	10.57341	9.41742	-0.00000
3599.9	3239.91	80	10.53792	9.88311	0.00000
3599.9	3599.9	80	10.49005	10.36712	0.00000
0	0	100	12.31093	4.47474	0.00000
0	359.99	100	12.52682	4.81610	0.00000
0	719.98	100	12.74409	5.17200	0.00000
0	1079.97	100	12.96116	5.54279	-0.00000
0	1439.96	100	13.17595	5.92836	-0.00000
0	1799.95	100	13.38068	6.32600	0.00018
0	2159.94	100	13.55980	6.72910	0.00010
0	2519.93	100	13.72447	7.13713	-0.00010
0	2879.92	100	13.86054	7.55051	-0.00106
0	3239.91	100	13.98655	7.97610	-0.00208
0	3599.9	100	14.09679	8.41606	-0.00454
359.99	0	100	12.13361	4.73026	0.00000
359.99	359.99	100	12.34137	5.08616	-0.00000
359.99	719.98	100	12.54753	5.45698	-0.00000
359.99	1079.97	100	12.74957	5.84248	0.00001
359.99	1439.96	100	12.94470	6.24214	0.00004
359.99	1799.95	100	13.12608	6.65332	0.00014
359.99	2159.94	100	13.28320	7.07049	0.00001
359.99	2519.93	100	13.43002	7.49298	-0.00016
359.99	2879.92	100	13.55707	7.92233	-0.00084
359.99	3239.91	100	13.67109	8.36388	-0.00161
359.99	3599.9	100	13.76340	8.81893	-0.00339
719.98	0	100	11.95737	4.96506	-0.00000
719.98	359.99	100	12.15736	5.33526	-0.00000
719.98	719.98	100	12.35262	5.72038	0.00000
719.98	1079.97	100	12.53986	6.11968	0.00003
719.98	1439.96	100	12.71538	6.53221	0.00007
719.98	1799.95	100	12.87396	6.95552	0.00008
719.98	2159.94	100	13.00628	7.38451	-0.00001
719.98	2519.93	100	13.12859	7.81843	-0.00012
719.98	2879.92	100	13.23630	8.26004	-0.00057
719.98	3239.91	100	13.33067	8.71380	-0.00112
719.98	3599.9	100	13.40687	9.18235	-0.00229
1079.97	0	100	11.77989	5.17937	-0.00000
1079.97	359.99	100	11.97231	5.56284	0.00000
1079.97	719.98	100	12.15707	5.96103	0.00001
1079.97	1079.97	100	12.33018	6.37270	0.00004
1079.97	1439.96	100	12.48698	6.79646	0.00006
1079.97	1799.95	100	12.62371	7.23020	0.00003
1079.97	2159.94	100	12.73193	7.66918	-0.00007
